trans,date,pono,outgono,qty,amount,refno,time,user,supplier,suppcode,remark,purposed,purpose
39784,19-Feb-19,19402,0,2911,108176.42,0000001257,18:03:54,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
39933,04-Mar-19,159440,0,3075,145842.66,0000001395,21:44:51,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
39956,04-Mar-19,159440,0,24,3840.12,0000001417,00:33:39,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
40027,18-Mar-19,159727,0,890,21914,0000001484,00:36:23,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
40111,25-Mar-19,160278,0,2137,96194.48,0000001568,22:00:54,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
40112,25-Mar-19,160278,0,8,1009.71,0000001569,22:45:02,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
40264,08-Apr-19,154431,0,5276,202602.93,0000001712,22:16:23,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
40265,08-Apr-19,154431,0,12,1246.23,0000001713,23:04:02,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
40303,15-Apr-19,160669,0,1084,26914,0000001751,23:22:28,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
40401,29-Apr-19,135408,0,356,26719.16,0000001839,18:03:40,MARCIAL,EBG ENTERPRISES,0609,,WAREHOUSE DELIVERIES,1
39518,17-Jan-19,1172019,0,21,2726,0000001010,00:27:42,MARCIAL,EDTES TRONCALES TRADING,0460,,WAREHOUSE DELIVERIES,1
39612,24-Jan-19,1242019,0,220,4460,0000000741,23:39:52,MARCIAL,EDTES TRONCALES TRADING,0460,,NOT FOUND,12
39765,14-Feb-19,2142019,0,203.33,5449.97,0000001238,21:16:32,MARCIAL,EDTES TRONCALES TRADING,0460,,WAREHOUSE DELIVERIES,1
39766,14-Feb-19,2142019,0,36,432,0000001239,21:33:02,MARCIAL,EDTES TRONCALES TRADING,0460,,WAREHOUSE DELIVERIES,1
40080,21-Mar-19,3212019,0,160,3500,0000001537,00:03:04,MARCIAL,EDTES TRONCALES TRADING,0460,,WAREHOUSE DELIVERIES,1
40182,04-Apr-19,4042019,0,103.33,3449.97,0000001630,18:50:21,MARCIAL,EDTES TRONCALES TRADING,0460,,WAREHOUSE DELIVERIES,1
40368,25-Apr-19,4252019,0,72,2568,0000001806,18:06:25,MARCIAL,EDTES TRONCALES TRADING,0460,,WAREHOUSE DELIVERIES,1
39465,17-Jan-19,33861,0,54,4019.88,0000000957,00:44:48,MARCIAL,EHT TRADING,0018,,WAREHOUSE DELIVERIES,1
40053,21-Mar-19,34079,0,54,5386.8,0000001510,21:56:53,MARCIAL,EHT TRADING,0018,,WAREHOUSE DELIVERIES,1
39451,16-Jan-19,17963,0,1422,37185.34,0000000944,16:25:49,MARCIAL,ELIXIUM INC.,0619,,WAREHOUSE DELIVERIES,1
39658,05-Feb-19,335547,0,1708,40306.94,0000001144,00:33:35,MARCIAL,ELIXIUM INC.,0619,,WAREHOUSE DELIVERIES,1
39932,09-Mar-19,340661,0,1794,41674.8,0000001395,22:12:23,MARCIAL,ELIXIUM INC.,0619,,WAREHOUSE DELIVERIES,1
40128,28-Mar-19,16154,0,1462,38228.5,0000001585,21:36:21,MARCIAL,ELIXIUM INC.,0619,,WAREHOUSE DELIVERIES,1
40349,23-Apr-19,347558,0,2220,51657.36,0000001787,17:53:18,MARCIAL,ELIXIUM INC.,0619,,WAREHOUSE DELIVERIES,1
39411,12-Jan-19,8120023604,0,2180,268366.1,0000000907,17:39:24,MARCIAL,"EMPERADOR DISTILLERS, INC.",0464,,WAREHOUSE DELIVERIES,1
39412,11-Jan-19,8120023604,0,28,8316,0000000908,19:04:05,MARCIAL,"EMPERADOR DISTILLERS, INC.",0464,,WAREHOUSE DELIVERIES,1
39725,14-Feb-19,8120024031,0,3806,345945.5,0000001199,00:24:47,MARCIAL,"EMPERADOR DISTILLERS, INC.",0464,,WAREHOUSE DELIVERIES,1
40249,12-Apr-19,8120024985,0,3306,337244.32,0000001697,00:12:05,MARCIAL,"EMPERADOR DISTILLERS, INC.",0464,,WAREHOUSE DELIVERIES,1
39421,14-Jan-19,8519,0,116,3069.16,0000000917,23:25:11,MARCIAL,ESS MARKETING,0354,,WAREHOUSE DELIVERIES,1
39422,14-Jan-19,8518,0,408,11175.6,0000000918,23:33:12,MARCIAL,ESS MARKETING,0354,,WAREHOUSE DELIVERIES,1
39809,21-Feb-19,8654,0,280,8711.2,0000001281,00:41:05,MARCIAL,ESS MARKETING,0354,,WAREHOUSE DELIVERIES,1
39810,21-Feb-19,8653,0,28,1061.24,0000001282,00:43:10,MARCIAL,ESS MARKETING,0354,,WAREHOUSE DELIVERIES,1
40067,23-Mar-19,8752,0,416,10566.4,0000001524,18:02:53,MARCIAL,ESS MARKETING,0354,,WAREHOUSE DELIVERIES,1
40068,23-Mar-19,8753,0,64,1559.08,0000001525,18:07:39,MARCIAL,ESS MARKETING,0354,,WAREHOUSE DELIVERIES,1
40393,29-Apr-19,8968,0,140,9794,0000001831,00:26:40,MARCIAL,ESS MARKETING,0354,,WAREHOUSE DELIVERIES,1
40394,29-Apr-19,8969,0,168,1779.36,0000001832,00:30:31,MARCIAL,ESS MARKETING,0354,,WAREHOUSE DELIVERIES,1
39428,14-Jan-19,466,0,144,32040,0000000922,22:34:43,MARCIAL,F.A.B ENTERPRISES,0603,,WAREHOUSE DELIVERIES,1
40148,30-Mar-19,1186,0,120,27360,0000001602,21:50:28,MARCIAL,F.A.B ENTERPRISES,0603,,WAREHOUSE DELIVERIES,1
39484,21-Jan-19,239814,0,3024,23816.4,0000000976,21:29:57,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39486,21-Jan-19,239866,0,552,16829.02,0000000978,22:20:42,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39487,21-Jan-19,239867,0,1056,22830.69,0000000979,22:24:32,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39488,21-Jan-19,239877,0,240,9676.8,0000000980,22:48:25,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39499,23-Jan-19,239865,0,1248,26780.69,0000000991,22:08:30,MARIZ DC.,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39568,29-Jan-19,240086,0,3432,24634.56,0000001058,00:01:44,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39744,20-Feb-19,240448,0,768,18221.84,0000001217,20:39:34,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39745,20-Feb-19,240451,0,1368,28271.62,0000001218,20:41:49,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39746,20-Feb-19,240446,0,7800,57780.72,0000001219,21:00:00,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39747,20-Feb-19,240447,0,480,8462.4,0000001220,21:08:30,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39898,01-Mar-19,240705,0,96,2285.76,0000001367,19:11:52,ANGELA C,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39900,01-Mar-19,240708,0,624,21203.68,0000001368,19:14:44,ANGELA C,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39902,01-Mar-19,240706,0,2184,52541.57,0000001369,19:27:42,ANGELA C,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39903,01-Mar-19,240707,0,1488,29484.19,0000001370,19:34:42,ANGELA C,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40012,12-Mar-19,240893,0,300,8002.5,0000001469,00:34:28,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40013,12-Mar-19,240891,0,1032,25635.38,0000001470,00:37:29,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40014,12-Mar-19,240892,0,1392,32118.1,0000001471,00:41:45,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40028,19-Mar-19,241043,0,4104,31601.52,0000001485,00:45:28,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40210,06-Apr-19,214353,0,1800,13716,0000001658,20:30:05,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40211,06-Apr-19,241355,0,588,24250.56,0000001659,20:34:25,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40212,06-Apr-19,241354,0,2520,62577.6,0000001660,20:45:00,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40213,06-Apr-19,241347,0,1704,34278.64,0000001661,20:52:13,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
40273,15-Apr-19,241540,0,1536,13104,0000001721,18:26:02,MARCIAL,"FULL LINE DISTRIBUTORS, INC.",0022,,WAREHOUSE DELIVERIES,1
39401,09-Jan-19,63709,0,832,121575.3,0000000736,22:59:02,MARCIAL,G528 CORPORATION,0613,,NOT FOUND,12
39402,09-Jan-19,63710,0,280,21945.76,0000000900,23:16:07,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39403,09-Jan-19,63711,0,1078,31699.13,0000000901,23:18:47,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39463,18-Jan-19,64455,0,1066,23235.81,0000000955,00:25:47,ANGELA C,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39466,18-Jan-19,64454,0,432,27983.58,0000000958,17:19:49,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39467,18-Jan-19,64453,0,1088,102691.2,0000000959,17:45:17,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39673,06-Feb-19,65162,0,1774,155593.95,0000001159,21:16:19,RODERICK,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39674,06-Feb-19,65163,0,688,43847.97,0000001160,21:31:08,RODERICK,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39675,06-Feb-19,65164,0,1538,40459.18,0000001161,21:37:22,RODERICK,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39824,22-Feb-19,66075,0,1746,61928.89,0000001296,20:38:23,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39825,22-Feb-19,66074,0,912,122260.82,0000001297,21:00:27,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39934,08-Mar-19,66725,0,852,111156.65,0000001396,22:34:44,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39935,08-Mar-19,66964,0,1260,52502.51,0000001397,22:54:52,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39936,08-Mar-19,66959,0,170,8195.18,0000001398,23:14:07,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
40097,25-Mar-19,67406,0,1028,96511.45,0000001554,23:49:53,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
40098,25-Mar-19,67407,0,1044,51873.86,0000001555,23:57:47,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
40197,04-Apr-19,68050,0,1200,37576.7,0000001645,20:21:05,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
40198,04-Apr-19,68049,0,988,102157.49,0000001646,20:27:11,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
40200,04-Apr-19,68050,0,48,990.66,0000001648,22:14:57,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
40247,11-Apr-19,68443,0,852,89356.24,0000001695,23:59:30,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
40248,11-Apr-19,68444,0,808,32614.79,0000001696,00:03:01,MARCIAL,G528 CORPORATION,0613,,WAREHOUSE DELIVERIES,1
39485,21-Jan-19,89809,0,2980,57482,0000000977,21:57:45,MARCIAL,GABBY'S MARKETING (BATAAN) INC.,0037,,WAREHOUSE DELIVERIES,1
39669,08-Feb-19,70171,0,3285,39303.25,0000001155,21:57:42,MARCIAL,GABBY'S MARKETING (BATAAN) INC.,0037,,WAREHOUSE DELIVERIES,1
39984,13-Mar-19,71247,0,4740,68402.06,0000001441,22:49:56,MARCIAL,GABBY'S MARKETING (BATAAN) INC.,0037,,WAREHOUSE DELIVERIES,1
40199,04-Apr-19,73232,0,1684,32143.6,0000001647,20:32:45,MARCIAL,GABBY'S MARKETING (BATAAN) INC.,0037,,WAREHOUSE DELIVERIES,1
39387,07-Jan-19,808701,0,450,21729,0000000891,22:58:59,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
39388,07-Jan-19,808702,0,36,4074,0000000892,23:16:23,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
39573,31-Jan-19,1312019,0,360,19098,0000001063,22:13:18,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
39574,30-Jan-19,809369,0,498,22767,0000001064,22:34:49,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
39758,23-Feb-19,815087,0,288,21474.02,0000001231,00:19:41,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
40003,16-Mar-19,817448,0,792,35448,0000001460,00:16:15,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
40004,17-Mar-19,817449,0,72,7524,0000001461,00:19:27,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
40066,23-Mar-19,817495,0,48,6240,0000001523,17:44:26,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
40243,11-Apr-19,816099,0,72,5868,0000001691,00:15:36,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
40244,11-Apr-19,816098,0,1380,71772,0000001692,00:16:34,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
40378,27-Apr-19,816650,0,618,27237,0000001816,20:50:37,MARCIAL,GAC DISTRIBUTION CENTER CORPORATION,0491,,WAREHOUSE DELIVERIES,1
39462,17-Jan-19,352677,0,798,259817.8,0000000955,00:16:36,MARCIAL,GOODLUCK SALES CORPORATION,0007,,WAREHOUSE DELIVERIES,1
39633,01-Feb-19,16129,0,816,259312.54,0000001120,21:53:57,MARCIAL,GOODLUCK SALES CORPORATION,0007,,WAREHOUSE DELIVERIES,1
39634,01-Feb-19,16130,0,48,36363.95,0000001121,22:09:47,MARCIAL,GOODLUCK SALES CORPORATION,0007,,WAREHOUSE DELIVERIES,1
39694,13-Feb-19,354410,0,810,253733.61,0000001173,23:15:38,RODERICK,GOODLUCK SALES CORPORATION,0007,,WAREHOUSE DELIVERIES,1
39695,14-Feb-19,354411,0,10,10751.94,0000001174,00:29:11,RODERICK,GOODLUCK SALES CORPORATION,0007,,WAREHOUSE DELIVERIES,1
39893,01-Mar-19,17358,0,780,232552.96,0000001362,23:48:55,MARCIAL,GOODLUCK SALES CORPORATION,0007,,WAREHOUSE DELIVERIES,1
